i_idx	j_idx	xij
362	1503	4.383333333333334
362	130	0.3333333333333333
362	0	7.5
362	31	3.25
362	661	0.3333333333333333
362	1166	0.25
362	42	0.2
362	10	0.2
362	211	0.25
362	214	0.6666666666666666
362	73	1.0
362	2	0.3333333333333333
362	1	0.25
362	202	0.2
362	64	0.5
362	329	0.5
362	5	0.25
362	48	0.2
362	71	0.2
362	33	0.25
362	832	0.3333333333333333
362	1316	2.0
362	118	0.5
362	18	0.2
362	547	0.2
362	78	0.3333333333333333
362	36	0.8333333333333333
362	418	0.5
362	235	0.25
362	199	0.25
362	302	0.5
362	693	0.25
1166	31	0.2
1166	362	0.25
1166	0	0.5833333333333333
1166	1503	0.5
1166	661	2.0
1166	42	1.0
1166	597	0.8333333333333333
1166	27	0.3333333333333333
1166	15	0.2
1166	405	0.2
1166	186	0.25
1166	4	0.5
1166	181	1.0
1166	36	0.5
1166	64	0.3333333333333333
1166	118	0.25
1166	43	0.2
597	0	0.7
597	1503	1.25
597	661	0.8333333333333333
597	1166	0.8333333333333333
597	42	1.0
597	27	1.0
597	15	0.3333333333333333
597	76	0.25
597	5	1.4
597	232	0.2
597	44	0.25
597	694	0.3333333333333333
597	405	0.5
597	186	1.0
597	4	2.0
597	181	0.25
597	36	0.2
597	52	0.2
597	14	0.25
597	170	0.3333333333333333
597	358	0.5
597	1331	0.5
597	224	0.3333333333333333
597	466	0.25
597	11	0.2
597	295	0.25
597	20	0.3333333333333333
597	26	0.5
597	1	1.2
597	53	0.5
597	444	0.3333333333333333
597	19	0.25
454	27	0.2
454	0	1.0833333333333333
454	15	0.3333333333333333
454	76	0.5
454	5	2.0
454	7	2.0
454	246	0.5
454	707	0.3333333333333333
454	168	0.25
454	1503	1.9333333333333331
454	37	0.2
454	382	0.3333333333333333
454	250	0.7
454	35	1.0
454	10	0.5
454	75	0.3333333333333333
454	464	0.25
454	2	1.2
454	143	0.25
454	13	0.8333333333333333
454	791	1.0
454	25	0.5
454	509	0.3333333333333333
454	926	0.2
454	294	0.2
454	212	0.5
454	156	1.0
454	6	1.0
454	663	0.5
454	704	0.3333333333333333
454	91	0.25
454	8	0.2
454	38	0.3333333333333333
454	1374	0.5
454	82	1.0
454	668	0.25
455	14	0.7
455	1503	6.15
455	18	0.3333333333333333
455	0	1.4
455	286	1.0
455	333	1.0
455	3	0.5
455	9	0.25
455	86	0.2
455	785	0.25
455	252	0.3333333333333333
455	6	0.5
455	1	1.0
455	7	0.5
455	144	0.2
455	32	0.25
455	124	0.3333333333333333
455	1306	0.5
455	98	1.0
455	28	0.5
455	12	0.6666666666666666
455	530	0.25
455	489	0.2
455	54	0.2
455	51	0.3333333333333333
455	15	1.0
455	147	0.3333333333333333
455	30	0.25
455	5	0.2
455	41	0.25
455	35	1.0
455	810	1.0
455	27	0.25
782	9	0.2
782	0	0.25
782	15	0.8333333333333333
782	22	1.0
782	3	3.0
782	1503	2.95
782	1167	0.3333333333333333
782	8	1.0833333333333333
782	67	0.2
782	11	0.4
782	10	0.3333333333333333
782	99	1.0
782	832	0.3333333333333333
782	287	0.2
782	113	0.3333333333333333
782	1	1.0
782	683	0.25
1167	22	0.2
1167	3	0.45
1167	782	0.3333333333333333
1167	1503	3.5333333333333337
1167	8	1.0
1167	67	0.5
1167	77	0.3333333333333333
1167	68	0.25
1167	299	0.2
1167	2	0.25
1167	108	0.3333333333333333
1167	31	0.5
1167	35	1.0
1167	1296	0.25
1168	15	0.2
1168	13	0.5
1168	417	0.6666666666666666
1168	419	1.0
1168	168	2.0
1168	443	1.0
1168	2	0.5
1168	1503	1.3666666666666665
1168	69	0.25
1168	598	0.2
1168	334	0.2
1168	193	1.0
1168	102	0.25
598	1168	0.2
598	443	0.25
598	2	1.3333333333333333
598	1503	2.8333333333333335
598	69	1.0
598	599	3.0
598	29	0.5
598	48	0.3333333333333333
598	357	0.25
598	8	0.2
598	109	0.2
598	91	0.25
598	1137	0.3333333333333333
598	1	2.0
598	764	0.5
598	21	0.3333333333333333
598	291	0.25
598	1115	0.2
598	228	0.2
598	730	0.25
598	134	0.3333333333333333
598	10	0.25
598	227	0.2
598	1186	0.2
598	9	0.3333333333333333
598	232	0.5
598	164	1.0
598	816	0.5
598	17	0.3333333333333333
598	289	0.2
599	443	0.2
599	2	0.5833333333333333
599	1503	4.066666666666666
599	69	0.5
599	598	3.0
599	29	1.0
599	48	0.5
599	357	0.3333333333333333
599	8	0.25
599	254	0.2
599	730	0.2
599	134	0.25
599	1	0.5
599	10	0.5833333333333333
599	227	0.25
599	41	0.2
599	223	0.2
599	602	0.3333333333333333
599	35	0.5
599	3	1.25
599	1243	0.3333333333333333
599	9	0.25
599	232	0.3333333333333333
599	164	0.5
599	816	1.0
599	17	0.5
599	289	0.25
599	568	0.2
456	10	0.2
456	1503	10.816666666666666
456	11	2.4000000000000004
456	0	1.5
456	456	0.5
456	48	0.3333333333333333
456	1169	0.2
456	39	0.2
456	2	1.0833333333333333
456	275	0.5
456	297	1.0
456	53	0.5833333333333333
456	21	0.25
456	135	0.2
456	496	0.2
456	91	0.3333333333333333
456	821	0.5
456	1275	1.0
456	12	0.5
456	304	0.3333333333333333
456	83	0.2
1169	456	0.2
1169	1503	2.1
1169	0	0.8333333333333333
1169	48	0.5
1169	18	1.0
1169	560	0.3333333333333333
1169	3	0.25
1169	2	0.3333333333333333
1169	1170	0.5
1169	22	1.0
1169	1042	1.0
1169	282	0.5
1169	8	0.3333333333333333
1169	779	0.25
1170	5	0.2
1170	1503	3.4166666666666665
1170	2	1.0
1170	22	1.0
1170	1169	0.5
1170	1042	0.3333333333333333
1170	282	0.25
1170	8	0.2
1170	786	0.2
1170	859	1.0
1170	19	0.5
1170	1183	0.3333333333333333
1170	6	0.2
1171	1503	1.2833333333333332
1171	319	0.25
1171	386	1.0
1171	1172	1.0
1171	11	0.5
1171	1173	0.6666666666666666
1171	3	0.25
1171	89	0.2
1171	1338	0.2
1171	183	0.3333333333333333
1171	154	0.5
1171	56	1.0
1171	563	1.0
1171	5	0.5
1171	1339	0.25
1171	0	0.2
1172	319	0.2
1172	1503	1.9166666666666665
1172	386	0.5
1172	1171	1.0
1172	11	1.0
1172	1173	0.5
1172	3	0.6666666666666666
1172	89	0.25
1172	200	0.2
1172	15	0.2
1172	22	0.25
1172	248	0.5
1172	17	1.0
1172	43	0.5
1172	908	0.25
1172	120	0.2
1173	1503	0.45
1173	386	0.25
1173	1171	0.6666666666666666
1173	1172	0.5
1173	11	1.0
1173	3	1.0
1173	89	0.5
1173	200	0.3333333333333333
1173	5	1.2
1173	154	0.2
1173	56	0.25
1173	563	0.5
1173	1339	1.0
1173	0	0.5
1173	1174	0.3333333333333333
1173	16	0.25
1173	68	0.2
1174	67	0.2
1174	77	0.25
1174	68	0.8333333333333333
1174	186	0.5
1174	0	2.5
1174	55	1.0
1174	32	0.3333333333333333
1174	81	0.25
1174	171	0.2
1174	563	0.2
1174	5	0.25
1174	1173	0.3333333333333333
1174	1339	0.5
1174	16	1.0
1174	11	0.3333333333333333
1174	1503	0.25
1174	10	0.2
1175	0	0.2
1175	32	0.75
1175	81	0.6666666666666666
1175	171	0.75
1175	1503	3.4000000000000004
1175	6	0.5
1175	141	0.3333333333333333
1175	293	0.25
1175	332	0.2
1175	4	0.25
1175	1	0.3333333333333333
1175	299	0.5
1175	5	1.0
1176	293	0.2
1176	332	0.25
1176	1503	2.1666666666666665
1176	4	1.0
1176	1	2.0
1176	18	0.5
1176	0	0.3333333333333333
1176	15	0.25
1176	76	0.2
1176	22	0.2
1176	35	0.25
1176	943	1.0
1176	10	0.3333333333333333
1176	301	0.25
1176	1336	0.2
1177	52	0.2
1177	14	0.25
1177	160	0.5833333333333333
1177	30	0.5
1177	0	1.2
1177	8	1.0
1177	392	0.5
1177	1503	0.6666666666666666
1177	20	0.2
1177	2	0.2
1177	1420	0.25
1177	313	0.3333333333333333
1177	1426	0.5
1177	482	1.0
1177	375	1.0
1177	5	0.5
1177	186	0.25
195	1503	6.466666666666666
195	82	0.25
195	1022	0.3333333333333333
195	14	0.8333333333333333
195	24	3.0
195	0	5.116666666666667
195	4	0.5
195	32	0.2
195	2	0.25
195	541	0.3333333333333333
195	48	0.5
195	606	0.25
195	298	0.2
195	5	0.2
195	9	0.25
195	364	0.5
195	158	3.0
195	257	1.0
195	150	0.5
195	128	0.3333333333333333
195	196	0.25
195	1235	0.2
195	369	0.2
195	451	0.5
195	809	0.25
195	7	0.2
195	3	0.25
195	802	0.3333333333333333
195	16	3.333333333333333
195	283	0.5
195	46	0.3333333333333333
195	234	0.25
195	104	0.2
195	621	0.2
195	1032	0.5
195	493	1.0
195	527	0.3333333333333333
195	29	0.2
195	790	1.0
195	36	1.0
195	757	0.5
195	830	0.3333333333333333
195	18	0.25
195	1326	0.2
195	580	0.25
195	1259	0.3333333333333333
195	613	0.5
195	35	1.0
195	240	0.5
195	339	0.3333333333333333
195	92	0.2
195	1	0.2
195	172	0.25
195	74	0.5
195	6	1.0
195	133	0.5
195	28	0.3333333333333333
195	1010	0.2
195	549	0.2
195	58	0.25
195	615	0.5
195	10	1.0
195	247	0.5
195	1298	0.3333333333333333
195	836	0.25
195	477	0.2
1178	94	0.2
1178	23	0.25
1178	160	0.3333333333333333
1178	7	0.5
1178	8	1.0
1178	119	1.0
1178	0	0.5
1178	75	0.3333333333333333
1178	159	0.25
1178	2	0.2
1178	1	0.45
1178	367	0.25
1178	65	0.3333333333333333
1178	52	0.5
1178	41	1.0
1178	9	1.0
1178	1503	1.0333333333333332
1179	16	0.2
1179	1503	3.95
1179	237	1.0
1179	9	1.0
1179	1180	0.5
1179	45	0.3333333333333333
1179	1109	0.2
1179	66	0.25
1179	630	1.0
1179	1198	0.5
1179	0	0.2
1180	1503	2.9333333333333336
1180	237	0.25
1180	9	0.3333333333333333
1180	1179	0.5
1180	45	1.0
1180	1109	0.3333333333333333
1180	4	0.25
1180	126	0.25
1180	2	1.3333333333333333
1180	817	1.0
1180	721	0.5
1180	248	0.25
1180	22	0.2
1181	45	0.2
1181	1503	5.166666666666667
1181	1109	0.3333333333333333
1181	4	1.5
1181	9	0.25
1181	552	0.2
1181	255	0.2
1181	6	0.3333333333333333
1181	43	0.5
1181	1145	0.25
1181	665	0.2
1182	1503	5.8500000000000005
1182	9	0.5333333333333333
1182	552	0.75
1182	1182	1.0
1182	1183	0.75
1182	1184	0.25
1183	1503	4.5166666666666675
1183	1182	0.75
1183	1184	0.5
1183	9	0.25
1183	1170	0.3333333333333333
1183	859	0.5
1183	19	1.0
1183	6	0.5
1183	312	0.3333333333333333
1183	553	0.25
1183	254	0.2
1184	1503	4.6000000000000005
1184	1182	0.25
1184	1183	0.5
1184	9	0.5
1184	1185	0.25
1184	421	0.2
1184	1186	0.25
1184	346	0.5
1184	741	1.0
1184	14	0.5
1184	160	0.3333333333333333
1184	20	0.25
1185	1503	2.1166666666666667
1185	1184	0.25
1185	9	1.0
1185	421	1.0
1185	7	0.5
1185	184	0.3333333333333333
1185	561	0.2
1185	350	0.2
1185	327	0.25
1185	232	1.0
1185	303	1.0
1185	5	0.5
1185	10	0.3333333333333333
1185	815	0.25
1185	19	0.2
1186	1503	3.4000000000000004
1186	20	0.25
1186	6	0.3333333333333333
1186	25	0.5
1186	346	0.5
1186	741	0.3333333333333333
1186	1184	0.25
1186	450	0.2
1186	108	0.25
1186	1261	0.3333333333333333
1186	2	0.5
1186	8	1.0
1186	9	0.5
1186	232	0.3333333333333333
1186	164	0.25
1186	598	0.2
783	1503	6.8500000000000005
783	14	0.25
783	160	0.3333333333333333
783	20	0.5
783	772	0.5
783	1140	0.3333333333333333
783	4	0.25
783	1	0.2
783	0	0.25
783	553	0.5
783	690	1.0
783	32	1.0
783	81	0.5
783	171	0.3333333333333333
783	38	0.25
783	178	0.2
783	45	0.25
783	1385	0.2
457	1503	5.716666666666667
457	4	0.3333333333333333
457	7	1.0
457	1187	2.0
457	1188	0.3333333333333333
457	14	0.25
457	458	0.2
457	263	0.2
457	34	0.25
457	395	0.3333333333333333
457	5	1.5
457	0	3.083333333333333
457	92	0.25
457	69	0.2
457	164	0.2
457	12	0.3333333333333333
457	3	1.0
457	36	0.5
457	490	0.25
457	854	0.2
457	113	0.25
457	70	0.3333333333333333
457	1397	0.5
457	2	0.3333333333333333
457	13	0.25
457	1	1.0
457	1480	1.0
457	243	0.5
457	11	0.3333333333333333
457	53	0.2
1187	1503	2.3666666666666667
1187	4	0.25
1187	7	0.5
1187	457	2.0
1187	1188	0.5
1187	14	0.3333333333333333
1187	458	0.25
1187	643	0.2
1187	5	1.2
1187	263	0.25
1187	34	0.3333333333333333
1187	395	0.5
1187	0	0.25
1187	92	0.2
1188	1503	2.4
1188	7	0.5833333333333333
1188	457	0.3333333333333333
1188	1187	0.5
1188	14	1.0
1188	458	0.5
1188	643	0.3333333333333333
1188	254	0.25
1188	376	0.2
1188	366	0.25
1188	1	0.5
1188	230	1.0
1188	134	0.5
1188	635	0.3333333333333333
1188	20	0.25
1188	125	0.2
458	457	0.2
458	1187	0.25
458	1503	6.6000000000000005
458	1188	0.5
458	14	1.0
458	643	1.0
458	254	0.5
458	35	1.0
458	5	1.7833333333333332
458	263	0.5
458	34	0.3333333333333333
458	395	0.25
458	827	0.2
458	4	0.25
458	1054	0.3333333333333333
458	143	0.5
458	0	0.9166666666666666
458	257	0.25
458	2	1.2
458	532	0.2
458	15	0.5833333333333333
458	3	1.5
458	248	1.0
458	18	0.5
458	133	0.2
458	48	0.3333333333333333
458	41	0.5
458	238	0.25
458	1	0.2
1189	9	0.2
1189	0	0.5
1189	15	0.6666666666666666
1189	22	1.0
1189	3	2.0
1189	1503	2.5
1189	18	0.3333333333333333
1189	54	0.2
1189	805	0.2
1189	49	0.25
1189	226	0.5
1189	464	0.3333333333333333
1189	2	0.25
1189	108	0.2
1190	1503	2.4000000000000004
1190	29	0.25
1190	48	0.3333333333333333
1190	70	0.5
1190	784	1.0
1190	0	0.5
1190	213	0.3333333333333333
1190	31	0.25
1190	5	0.2
1190	92	0.2
1190	1335	0.25
1190	709	0.3333333333333333
1190	6	0.5
1190	3	1.0
1190	785	0.5
1190	608	0.3333333333333333
1190	144	0.25
784	29	0.2
784	48	0.25
784	70	0.5833333333333333
784	1503	1.3333333333333333
784	1190	1.0
784	0	2.25
784	213	0.5
784	31	0.3333333333333333
784	5	0.25
784	138	0.7
784	99	0.4
784	169	0.3333333333333333
784	104	0.5
784	40	1.5
784	977	1.0
784	113	0.3333333333333333
784	1397	0.2
784	137	0.25
784	83	0.3333333333333333
784	966	1.0
784	78	0.25
784	12	0.2
785	213	0.2
785	31	0.25
785	5	0.3333333333333333
785	138	0.5
785	86	2.0
785	252	2.0
785	6	1.25
785	1	0.3333333333333333
785	455	0.25
785	1503	1.45
785	497	0.2
785	327	0.5
785	69	0.3333333333333333
785	285	0.25
785	97	0.2
785	709	0.2
785	1190	0.5
785	3	1.0
785	608	1.0
785	144	0.5
785	10	0.25
785	75	0.2
144	455	0.2
144	1503	23.066666666666663
144	7	0.3333333333333333
144	10	2.0
144	194	0.5
144	3	1.75
144	1191	0.25
144	1	0.9833333333333334
144	199	0.2
144	439	0.25
144	0	0.8666666666666667
144	146	0.5
144	574	1.0
144	459	0.5
144	1195	0.3333333333333333
144	1006	0.25
144	86	1.0
144	813	0.3333333333333333
144	6	0.25
144	322	0.2
144	4	0.25
144	1293	0.5
144	1294	1.0
144	121	0.5
144	16	0.3333333333333333
144	5	0.2
144	169	0.2
144	8	0.5833333333333333
144	392	0.3333333333333333
144	283	0.25
144	203	0.2
144	1190	0.25
144	785	0.5
144	608	1.0
144	75	0.3333333333333333
144	2	0.65
144	812	0.2
144	11	0.3333333333333333
144	76	2.3333333333333335
144	687	0.25
144	840	0.5
144	82	0.5
144	246	0.2
144	196	0.5
144	33	0.3333333333333333
144	61	0.25
144	47	0.2
144	1402	0.25
144	1199	0.5
144	589	1.0
144	30	0.3333333333333333
144	12	0.25
144	453	0.2
144	300	0.3333333333333333
144	45	1.3333333333333333
144	487	1.0
144	777	0.25
144	1437	0.2
144	1445	0.2
144	104	0.25
144	40	0.3333333333333333
144	1353	0.5
144	9	2.0
144	96	0.5
144	1212	0.2
144	206	0.25
144	148	0.3333333333333333
144	1497	1.0
144	258	0.5
144	20	0.2
1191	1503	0.8999999999999999
1191	144	0.25
1191	10	0.6666666666666666
1191	194	0.5
1191	3	2.0
1191	1	2.0
1191	504	1.0
1191	4	0.6666666666666666
1191	80	0.2
1191	527	0.2
1191	123	0.25
1191	15	0.5
1192	1	0.2
1192	504	0.25
1192	4	0.3333333333333333
1192	1503	2.2
1192	80	1.0
1192	36	2.0
1192	1150	0.5
1192	108	0.3333333333333333
1192	11	0.2
1192	65	0.2
1192	983	0.25
1192	3	0.3333333333333333
1192	338	0.5
1192	64	0.5
1192	1415	0.3333333333333333
1193	1503	1.45
1193	2	0.25
1193	32	0.3333333333333333
1193	81	0.5
1193	315	1.0
1193	430	1.0
1193	13	0.5
1193	97	0.3333333333333333
1193	363	0.2
1193	71	0.2
1193	3	0.25
1193	1430	0.3333333333333333
1193	175	0.5
1193	110	1.25
1193	422	0.5
1193	7	0.3333333333333333
1193	251	0.2
363	1193	0.2
363	430	0.25
363	13	0.3333333333333333
363	97	0.5
363	1503	3.9333333333333336
363	231	1.0
363	8	0.8333333333333333
363	1194	0.25
363	229	0.2
363	1283	0.2
363	1284	0.25
363	1285	1.0
363	825	1.2
363	129	0.3333333333333333
363	21	0.5833333333333333
363	217	0.25
363	368	0.3333333333333333
363	1232	0.5
363	412	2.0
363	15	1.0
363	22	0.8333333333333333
363	3	0.3333333333333333
363	248	0.25
363	17	0.2
363	12	0.45
363	215	0.25
363	518	0.3333333333333333
363	702	0.5
363	116	1.0
363	290	0.5
363	20	0.25
363	1412	0.2
363	852	0.3333333333333333
363	7	0.5
363	1114	1.0
363	19	0.5
363	161	0.3333333333333333
363	2	0.25
363	58	0.2
363	40	0.2
363	107	0.25
363	323	0.3333333333333333
363	137	0.5
363	855	1.0
363	1255	1.0
363	26	0.5
363	6	0.25
231	430	0.2
231	13	0.25
231	97	0.3333333333333333
231	1503	6.783333333333333
231	363	1.0
231	8	2.3333333333333335
231	1194	0.3333333333333333
231	229	2.25
231	2	0.4
231	21	0.2
231	647	0.25
231	1	0.5333333333333333
231	172	0.5
231	302	1.0
231	54	0.5
231	0	4.416666666666666
231	555	0.25
231	16	0.2
231	202	0.3333333333333333
231	278	0.5
231	29	1.0
231	86	0.3333333333333333
231	95	0.2
231	3	0.5333333333333333
231	225	0.5
231	49	1.0
231	629	0.25
231	44	0.5833333333333333
231	117	0.5
231	615	2.0
231	6	1.0
231	11	1.2
231	181	0.2
231	36	0.5
231	62	0.3333333333333333
231	135	0.5
231	1379	1.0
231	138	0.8333333333333333
231	103	0.5333333333333333
231	373	0.2
231	110	0.5333333333333333
231	544	0.5
231	7	0.5
231	514	0.2
231	87	0.2
231	5	0.25
231	1443	0.3333333333333333
231	300	0.25
231	105	0.2
231	825	0.3333333333333333
231	1386	0.5
231	1434	1.0
231	933	0.3333333333333333
231	31	0.2
1194	1503	1.7333333333333332
1194	363	0.25
1194	231	0.3333333333333333
1194	8	1.0
1194	229	1.0
1194	2	0.5
1194	5	0.25
1194	9	0.2
1194	485	0.2
1194	148	0.25
1194	12	0.5833333333333333
1194	392	1.0
1194	28	1.0
1194	17	0.5
1194	177	0.3333333333333333
256	2	0.2
256	1503	8.416666666666668
256	5	1.3333333333333333
256	9	1.75
256	0	4.333333333333333
256	86	0.3333333333333333
256	252	0.25
256	6	0.2
256	232	0.3333333333333333
256	17	1.0
256	97	0.5
256	300	0.2
256	365	0.3333333333333333
256	221	1.0
256	223	0.5
256	10	2.533333333333333
256	602	0.25
256	35	0.2
256	180	0.2
256	13	0.25
256	1345	0.3333333333333333
256	25	2.0
256	110	0.2
256	301	0.3333333333333333
256	153	0.5
256	312	1.0
256	42	0.3333333333333333
256	207	0.2
256	388	0.2
256	660	0.25
256	217	0.3333333333333333
256	619	1.0
256	126	0.8333333333333333
256	185	0.3333333333333333
256	46	0.25
256	154	0.2
256	56	0.25
256	21	0.5
256	64	1.0
256	466	0.5
256	26	0.3333333333333333
256	22	0.25
256	627	0.25
256	158	0.5
256	1361	0.3333333333333333
256	949	0.2
600	1503	1.6833333333333331
600	86	0.25
600	252	0.3333333333333333
600	6	3.5
600	13	1.0
600	481	0.4
600	1325	0.5
600	12	0.6666666666666666
600	541	1.0
600	8	3.0
600	568	0.8333333333333333
600	569	0.5833333333333333
600	114	0.45
600	123	1.2
600	1	0.5
600	2	0.2
600	90	0.25
600	182	0.3333333333333333
600	7	1.0
600	495	0.3333333333333333
600	23	0.25
459	0	0.65
459	146	0.25
459	1503	7.3999999999999995
459	144	0.5
459	574	1.0
459	1195	1.0
459	1006	0.5
459	1196	0.25
459	404	0.2
459	3	1.45
459	473	0.3333333333333333
459	2	0.5
459	72	1.0
459	8	2.5
459	82	0.2
459	290	0.2
459	371	0.3333333333333333
459	4	0.2
459	823	0.25
459	19	1.0
459	188	0.3333333333333333
459	1427	0.25
459	817	0.2
459	476	0.5
459	41	1.0
459	1484	0.5
459	1436	0.3333333333333333
1195	146	0.2
1195	1503	2.283333333333333
1195	144	0.3333333333333333
1195	574	0.5
1195	459	1.0
1195	1006	1.0
1195	1196	0.3333333333333333
1195	0	0.25
1195	588	0.2
1195	1309	0.25
1195	480	0.5
1195	874	1.0
1196	574	0.2
1196	459	0.25
1196	1195	0.3333333333333333
1196	1006	0.5
1196	1503	3.45
1196	0	1.0
1196	681	0.3333333333333333
1196	786	0.25
1196	361	0.2
1196	6	1.25
1196	1	0.3333333333333333
1196	1087	0.5
1196	4	0.3333333333333333
1196	34	0.2
786	1503	5.533333333333333
786	1196	0.25
786	0	0.3333333333333333
786	681	1.0
786	787	0.5
786	74	0.3333333333333333
786	2	0.25
786	58	0.2
786	6	1.2
786	715	0.45
786	1423	0.3333333333333333
786	46	1.0
786	1170	0.2
786	1439	0.25
786	35	0.3333333333333333
786	185	0.5
786	97	0.5
786	134	0.3333333333333333
786	366	0.2
787	0	1.4
787	1503	3.3666666666666667
787	681	0.3333333333333333
787	786	0.5
787	74	2.0
787	2	1.3333333333333333
787	58	0.6666666666666666
787	187	0.2
787	747	0.2
787	1336	0.2
787	979	0.25
787	704	0.5
787	176	1.0
787	282	1.0
787	13	0.5
787	118	0.25
601	1503	3.4333333333333336
601	567	0.25
601	9	1.3333333333333333
601	129	2.0
601	21	4.0
601	1112	1.0
601	0	0.3333333333333333
601	1242	0.2
601	585	0.5
601	33	0.25
601	293	0.2
601	8	0.7
601	612	1.0
601	82	0.5
601	112	0.3333333333333333
601	7	0.25
601	197	0.2
601	617	1.0
601	67	0.3333333333333333
601	74	0.25
601	30	0.2
1197	1503	2.9833333333333334
1197	214	0.25
1197	0	0.3333333333333333
1197	6	1.2
1197	5	0.5
1197	260	0.3333333333333333
1197	1198	0.25
1197	141	0.25
1197	293	0.3333333333333333
1197	609	1.0
1197	4	1.0
1197	1	0.5
1197	18	0.2
1198	6	0.2
1198	1197	0.25
1198	1503	4.866666666666667
1198	5	0.5
1198	260	1.0
1198	11	0.5
1198	55	0.2
1198	237	0.25
1198	630	0.3333333333333333
1198	1179	0.5
1198	0	0.3333333333333333
1198	876	0.2
232	357	0.2
232	8	1.0833333333333333
232	254	0.3333333333333333
232	14	0.5
232	9	11.45
232	1199	1.0
232	30	0.5
232	12	0.3333333333333333
232	1	0.5833333333333333
232	109	0.2
232	1200	0.2
232	0	1.0833333333333333
232	364	0.8333333333333333
232	228	1.5
232	730	0.3333333333333333
232	134	0.25
232	2	0.6000000000000001
232	6	0.2
232	1205	0.25
232	528	0.3333333333333333
232	1503	6.016666666666667
232	21	0.5
232	117	0.3333333333333333
232	48	0.25
232	256	0.3333333333333333
232	17	0.7
232	97	0.2
232	4	0.45
232	350	0.25
232	327	0.3333333333333333
232	1185	1.0
232	303	0.5
232	5	0.3333333333333333
232	10	0.25
232	815	0.2
232	445	0.7
232	1186	0.3333333333333333
232	164	1.0
232	598	0.5
232	599	0.3333333333333333
232	816	0.25
232	548	1.0
232	44	1.5
232	430	0.3333333333333333
232	367	0.2
232	43	0.25
232	694	0.5
232	405	0.3333333333333333
232	186	0.25
232	597	0.2
1199	8	0.2
1199	254	0.25
1199	14	0.3333333333333333
1199	9	0.5
1199	232	1.0
1199	30	1.2
1199	12	0.5
1199	1	0.3333333333333333
1199	109	0.25
1199	91	0.2
1199	1387	0.2
1199	1503	1.5
1199	47	0.3333333333333333
1199	1402	0.5
1199	3	1.0
1199	144	0.5
1199	589	0.3333333333333333
788	1503	0.4
788	769	0.25
788	106	1.3333333333333333
788	1113	0.5
788	7	2.0
788	269	2.0
788	185	1.0
788	66	0.6666666666666666
788	1200	0.5
788	9	0.2
788	174	0.2
788	80	0.25
788	360	0.5833333333333333
788	382	0.5
788	365	0.2
788	20	0.3333333333333333
788	125	0.5
788	1375	1.0
788	11	0.5
788	116	0.3333333333333333
788	290	0.25
788	0	0.2
1200	7	0.4
1200	788	0.5
1200	269	0.6666666666666666
1200	185	1.0
1200	66	2.0
1200	9	1.75
1200	0	0.8333333333333333
1200	364	0.5833333333333333
1200	232	0.2
1200	365	1.0
1200	18	0.2
364	185	0.2
364	66	0.8500000000000001
364	1200	0.5833333333333333
364	9	5.083333333333333
364	0	7.45
364	232	0.8333333333333333
364	228	0.25
364	730	0.2
364	365	0.6666666666666666
364	18	1.0
364	15	0.5833333333333333
364	1202	0.25
364	1116	0.2
364	349	0.2
364	1503	1.75
364	793	0.5833333333333333
364	10	1.0
364	202	0.5
364	666	0.3333333333333333
364	22	0.2
364	931	1.0
364	88	0.3333333333333333
364	296	0.2
364	5	0.3333333333333333
364	158	1.0
364	195	0.5
364	257	0.3333333333333333
364	150	0.25
364	128	0.2
364	16	0.2
364	780	0.3333333333333333
41	599	0.2
41	1503	32.71666666666665
41	10	0.8999999999999999
41	227	1.0
41	101	2.2
41	0	7.033333333333332
41	1201	0.3333333333333333
41	1	3.1833333333333336
41	3	11.200000000000001
41	11	3.25
41	575	0.5
41	179	0.25
41	55	0.2
41	48	0.2
41	2	5.45
41	458	0.5
41	5	2.9000000000000004
41	238	0.5
41	202	0.2
41	406	0.2
41	373	0.3333333333333333
41	71	0.5
41	831	1.0
41	354	0.5
41	78	0.7
41	38	0.2
41	178	0.3333333333333333
41	840	0.5
41	4	2.65
41	18	1.5
41	76	0.2
41	622	0.2
41	285	0.25
41	1344	0.3333333333333333
41	1271	0.5
41	12	1.6666666666666665
41	527	0.2
41	43	0.2
41	908	0.3333333333333333
41	120	0.5
41	1234	1.0
41	155	0.5
41	608	0.2
41	192	0.3333333333333333
41	366	1.0
41	39	1.0
41	999	0.25
41	942	0.2
41	64	0.75
41	138	0.3333333333333333
41	712	0.3333333333333333
41	6	2.2666666666666666
41	1040	0.2
41	591	0.2
41	99	0.25
41	267	0.5
41	87	2.0
41	692	0.3333333333333333
41	36	0.5833333333333333
41	31	0.4
41	91	0.2
41	8	0.45
41	67	0.3333333333333333
41	667	0.5
41	17	0.75
41	847	0.3333333333333333
41	42	0.3333333333333333
41	20	0.5
41	648	0.2
41	849	0.4
41	850	0.5
41	176	1.0
41	596	0.5
41	122	0.25
41	32	0.5
41	616	1.0
41	16	2.0
41	449	0.5
41	49	0.5833333333333333
41	15	1.2
41	7	0.8
41	52	4.0
41	701	0.5
41	269	0.3333333333333333
41	185	0.25
41	66	0.2
41	544	0.3333333333333333
41	63	1.0
41	9	1.25
41	258	0.3333333333333333
41	198	0.2
41	230	0.25
41	134	0.5833333333333333
41	688	0.5
41	408	0.25
41	151	0.5
41	29	0.5
